id,title,runtime,release_year
414547,Samurai Rauni,80.0,2016
40217,Terminal Invasion,90.0,2002
14907,Alien Apocalypse,88.0,2005
391618,Rumbos,93.0,2016
390353,Traceroute,120.0,2016
378379,The Lost Arcade,79.0,2015
58443,Blue Crush 2,113.0,2011
382143,"I, Olga Hepnarova",106.0,2016
223046,Really Rosie,27.0,1975
332210,Storks,87.0,2016
29570,Journey to the Seventh Planet,77.0,1962
374671,After the Storm,117.0,2016
413011,The Secret World of Lewis Carroll,59.0,2015
191536,In the Shadow of Death,80.0,1971
106070,Zarkorr! The Invader,80.0,1996
47177,Devil's Playground,93.0,2010
393134,Loop,95.0,2016
170967,The House of Suh,90.0,2010
413017,I am not Salvador,0.0,2016
399621,Kalashnikov,0.0,2014
339116,Maximum Ride,88.0,2016
382511,Penny Pincher!,89.0,2016
91045,Money Play$,92.0,1998
57924,Auschwitz,72.0,2011
24799,Wolvesbayne,87.0,2009
374452,Sieranevada,173.0,2016
392812,Dogs,104.0,2016
75004,Poongsan,121.0,2011
132712,Party Crashers,101.0,2012
161908,Head Over Heels 2,98.0,2012
98277,Paris Under Watch,80.0,2012
132608,Kings & Rats,110.0,2012
73160,Bellini e o Demônio,120.0,2008
103785,Boats Out of Watermelon Rinds,110.0,2004
38156,The Big I Am,105.0,2010
70666,VIPs,95.0,2011
158921,Reflections of a Blender,80.0,2010
409536,Horace and Pete,436.0,2016
376228,Audrie & Daisy,95.0,2016
218850,The Disciple,93.0,2013
416867,Iliza Shlesinger: Confirmed Kills,77.0,2016
197772,Back in Crime,102.0,2013
251619,Kenau,110.0,2014
79779,Pastorela,88.0,2011
1609,There's Only One Jimmy Grimble,106.0,2000
200119,Going Attractions: The Definitive Story of the American Drive-in Movie,85.0,2013
325385,Endless Poetry,130.0,2016
336776,Love & Peace,117.0,2015
311215,Roles in the Wind,0.0,2015
250278,Seventh Code,60.0,2013
68972,Claude Chabrol's High Heels,0.0,1972
286313,Free Fall,89.0,2014
125276,Secret Chronicle: She Beast Market,83.0,1974
244331,Homeless in America,30.0,2004
73306,Karaoke Terror,112.0,2003
34745,Catch Me If You Can,106.0,1989
418072,Peace Code,101.0,2014
182548,Mary Pickford: The Muse of the Movies,102.0,2008
60504,Bone Daddy,90.0,1998
268853,Paranoia,102.0,1967
73823,Sidewalk Stories,97.0,1989
52204,The Brain Eaters,62.0,1958
42793,The Flesh Eaters,87.0,1964
62722,The Green Glove,89.0,1952
44805,Loose Shoes,84.0,1980
403434,Level Up,84.0,2016
375366,The Girl with All the Gifts,110.0,2016
408537,The Distinguished Citizen,118.0,2016
57278,The Hexer,130.0,2001
245627,Abattoir,98.0,2016
298583,All Roads Lead to Rome,90.0,2016
388764,Bounty Hunters,106.0,2016
124501,In the Dark Half,81.0,2012
389396,Maigret Sets a Trap,120.0,2016
399300,The Bodyguard,98.0,2016
276624,I Am a Hero,126.0,2015
377447,Railroad Tigers,124.0,2016
408620,Asura: The City of Madness,136.0,2016
410729,Zebra,103.0,2016
379300,Erased,120.0,2016
413198,Call of Heroes,120.0,2016
411268,Line Walker,108.0,2016
393559,My Life as a Zucchini,66.0,2016
387845,Musudan,87.0,2016
334930,Insanity,98.0,2014
380007,Everybody's Fine,105.0,2016
180132,Raiders of the Sun,80.0,1992
42782,Circus World,135.0,1964
72309,Marquis de Sade: Justine,124.0,1969
212967,Ashley,92.0,2013
173739,Zézero,30.0,1974
412518,In-Lawfully Yours,85.0,2016
414276,Freaky Ali,120.0,2016
67102,Pilot Pirx's Inquest,95.0,1979
20949,Teens in the Universe,80.0,1975
255573,Murder: No Apparent Motive,0.0,1984
293721,Failure of Engineer Garin,247.0,1973
384664,Goodbye Berlin,95.0,2016
60759,Payroll,105.0,1961
42938,The Clone Returns Home,110.0,2008
142770,True Friends,102.0,1954
135286,Watch Your Left,13.0,1936
405627,Joan Baez: How Sweet the Sound,90.0,2009
366885,Public Works,115.0,2015
291680,Sioux City,102.0,1994
339079,A Country Called Home,90.0,2015
401971,Delhi in a Day,88.0,2012
324307,Sneakerheadz,73.0,2015
416086,Redistributors,82.0,2016
241885,Red Family,99.0,2013
142533,Dangerously Excited,101.0,2011
112283,You Are My Sunshine,123.0,2005
228687,Playboy Bong,100.0,2013
48508,A Brand New Life,92.0,2009
211029,Neal Cassady,80.0,2007
391486,Crossing Point,92.0,2016
345924,The Night Stalker,89.0,2016
292022,After Midnight,82.0,2014
321779,Lost in Munich,120.0,2015
411009,Amanda Knox,92.0,2016
295886,Brotherly Love,89.0,2015
253154,Imperial Dreams,87.0,2014
402529,All Eyez on Me,139.0,2017
159432,You & Me Forever,82.0,2012
410455,All the Difference,83.0,2016
160821,I'm a Standard Supporter,90.0,2013
175791,Ci vuole un gran fisico,,2013
295832,Unique Brothers,94.0,2014
363757,Io che amo solo te,102.0,2015
333884,La scelta,0.0,2015
53805,Cemento Armato,0.0,2007
414719,Interrogation,93.0,2016
130885,Take Me to Town,81.0,1953
285398,The Hour Before the Dawn,75.0,1944
411442,Time Raiders,123.0,2016
61187,Star Runner,103.0,2003
45505,Moonlight Express,106.0,1999
321497,The Debt,99.0,2015
378087,El pregón,0.0,2016
356189,My Name Is Emily,94.0,2016
359483,Duell der Brüder - Die Geschichte von Adidas und Puma,0.0,2016
117592,The Seahorse,15.0,1934
162686,Voyage to the Sky,11.0,1937
413834,Gringo: The Dangerous Life of John McAfee,100.0,2016
375794,No manches Frida,0.0,2016
385736,Kicks,80.0,2016
376453,Operation Avalanche,94.0,2016
418979,The Third Annual 'On Cinema' Oscar Special,137.0,2015
24043,States of Grace,128.0,2005
85163,Destroyer,94.0,1988
161969,Betty Boop's Big Boss,7.0,1933
22455,Body Melt,81.0,1994
196789,Enchanted April,66.0,1935
169091,Zig Zag Story,100.0,1983
326250,Killswitch,72.0,2015
351232,Parallel Courses,90.0,2016
148558,Betty Boop's Museum,7.0,1932
388243,Bleed,82.0,2016
376565,The Duelist,110.0,2016
322455,The Burgos Trial,0.0,1979
382170,A Bride for Rip Van Winkle,179.0,2016
84195,Father’s Chair,93.0,2013
377492,Dirty 30,87.0,2016
411638,The Fury of a Patient Man,92.0,2016
241639,The Nightingale,100.0,2014
280030,Farewell Baghdad,105.0,2014
392820,Gimme Danger,108.0,2016
384036,Tectonic Plate,73.0,2016
396899,The Girl Without Hands,76.0,2016
414642,The Magnitsky Act. - Behind the Scenes,147.0,2016
410936,Murderous Tales,80.0,2016
336055,Office,110.0,2015
390376,Rag Union,97.0,2015
370203,The Swedish Theory of Love,90.0,2015
185564,A Crush on You,85.0,2011
352917,Víkend,,2015
402612,Gondolj rám,103.0,2016
363383,"My Night, Your Day",0.0,2015
29211,Muhammad Ali - The Greatest,120.0,1969
412437,Flowers of Evil,105.0,2016
414771,The Last Band in Lebanon,98.0,2016
395560,Capsule,91.0,2015
381046,The Dwarvenaut,82.0,2016
356335,Man vs. Snake,93.0,2015
311146,The Golden Cane Warrior,111.0,2014
49760,Justice: A Cross The Universe,65.0,2008
393939,Set the Thames on Fire,83.0,2016
55504,Go Figure,88.0,2005
367544,The Spirit of Christmas,84.0,2015
317120,Cloudy With a Chance of Love,0.0,2015
367538,The Flight Before Christmas,90.0,2015
212762,Second Chances,0.0,2013
355730,"Signed, Sealed, Delivered: Truth Be Told",84.0,2015
361261,"Signed, Sealed, Delivered: The Impossible Dream",84.0,2015
338485,"Signed, Sealed, Delivered: From Paris With Love",84.0,2015
392629,"Murder, She Baked: A Deadly Recipe",84.0,2016
37609,The Cheetah Girls 2,96.0,2006
245473,Cloud 9,90.0,2014
325189,Teen Beach 2,104.0,2015
400190,Secret Summer,88.0,2016
379992,"Signed, Sealed, Delivered: From the Heart",85.0,2016
32293,The Cheetah Girls,100.0,2003
16236,Mansfield Park,120.0,2007
178682,The Wizards Return: Alex vs. Alex,60.0,2013
393659,Ms. Matched,84.0,2016
407334,My Summer Prince,84.0,2016
407171,"Signed, Sealed, Delivered: One in a Million",84.0,2016
143563,Jesus Christ Superstar - Live Arena Tour,105.0,2012
65256,H2O Just Add Water - The Movie,91.0,2011
88920,Love Never Dies,120.0,2012
379990,Anything for Love,84.0,2016
377431,Appetite For Love,85.0,2016
344123,Perfect Match,83.0,2015
393656,Date with Love,84.0,2016
396394,The Convenient Groom,84.0,2016
27074,Oklahoma!,180.0,1999
289225,Love Finds You In Sugarcreek,93.0,2014
5764,Princess of Thieves,88.0,2001
343369,Love Finds You in Charm,93.0,2015
383256,Love Finds You in Valentine,92.0,2016
324264,Danny Says,0.0,2015
308686,"Signed, Sealed, Delivered for Christmas",84.0,2014
391934,Sense and Sensibility,174.0,1981
64183,Parent Trap III,86.0,1989
354832,The Cookie Mobster,0.0,2014
295656,Along Came a Nanny,83.0,2014
21780,Annie: A Royal Adventure,92.0,1995
366017,You Cast A Spell On Me,85.0,2015
144785,Matchmaker Santa,83.0,2012
231617,"Signed, Sealed, Delivered",120.0,2013
396289,Raising the Bar,93.0,2016
414762,"Signed, Sealed, Delivered: Lost Without You",84.0,2016
49350,Harriet the Spy: Blog Wars,90.0,2010
157449,She Made Them Do It,90.0,2012
381063,The Alchemist Cookbook,82.0,2016
119372,Jane Eyre,239.0,1983
243984,Persuasion,300.0,1971
68044,Paperback Hero,96.0,1999
129277,Two-Legged Horse,101.0,2008
153133,Undercover Bridesmaid,92.0,2012
63710,Honey 2,110.0,2011
244182,Emma,240.0,1972
339967,Colossal,110.0,2017
390296,Do Not Resist,70.0,2016
39751,Drunken Monkey,97.0,2002
57309,Slice,99.0,2009
36113,Getting Home,110.0,2007
358808,Tharlo,123.0,2015
371181,"Murder, She Baked: A Peach Cobbler Mystery",84.0,2016
145132,A Heartland Christmas,86.0,2010
41281,Moondance Alexander,94.0,2007
105768,Flicka: Country Pride,111.0,2012
38048,The Wild Stallion,0.0,2009
65900,Of Parents and Children,107.0,2008
271033,Siringo,90.0,1995
116494,Clearcut,100.0,1991
25778,Felicity: An American Girl Adventure,86.0,2005
18182,An American Girl: Chrissa Stands Strong,91.0,2009
25786,Samantha: An American Girl Holiday,86.0,2004
24886,Minor Details,86.0,2009
239033,Escape to Witch Mountain,87.0,1995
281506,Isabelle Dances Into the Spotlight,99.0,2014
37453,Molly: An American Girl on the Home Front,85.0,2006
34075,Beyond Witch Mountain,60.0,1982
79737,Au Pair 3: Adventure in Paradise,89.0,2009
407655,A Cinderella Story: If the Shoe Fits,92.0,2016
34092,Lover of Loser,102.0,2009
39772,Little Crumb,119.0,1999
35840,The Hell of '63,100.0,2009
24862,Crash and Burn,0.0,1990
410634,Diggers,80.0,2016
402193,Night Guards,0.0,2016
382563,Where's the Dragon?,97.0,2015
300605,City of God – 10 Years Later,69.0,2013
89825,You Are Umasou,89.0,2010
229254,Veranda för en tenor,97.0,1998
408508,Blue Jay,80.0,2016
230232,Heavenly Shift,100.0,2013
359373,Interruption,109.0,2015
86822,Voyage of Time: Life's Journey,90.0,2017
241999,A Star for Christmas,88.0,2012
313369,La La Land,128.0,2016
56413,Coyote Waits,107.0,2003
155191,A Thief Of Time,94.0,2004
407806,13th,100.0,2016
318184,Umbkotid,,2012
53216,Validation,16.0,2007
40470,Flirty Birdy,7.0,1945
70278,Where Souls Go,87.0,2007
145316,Air Mater,6.0,2011
334517,The Siege of Jadotville,108.0,2016
401861,Collector,74.0,2016
377154,Being 17,116.0,2016
227261,Love Is Blind,97.0,2013
300672,Vincent N Roxxy,110.0,2016
379779,The Present,4.0,2014
404459,Road to Yesterday,95.0,2015
292834,Brother Nature,97.0,2016
348315,Clean Hands,100.0,2015
375315,The Salesman,125.0,2016
322476,Demons,118.0,2012
294651,Pale Moon,124.0,2014
70554,Adopt a Sailor,85.0,2008
355111,Barbie in Rock 'N Royals,84.0,2015
377897,Barbie: Spy Squad,75.0,2016
68529,Kick the Moon,118.0,2001
43776,The Waiting List,105.0,2000
47562,Chasing Freedom,120.0,2004
116327,How to Make a Monster,73.0,1958
84711,Jungle Captive,63.0,1945
403429,Two Lottery Tickets,86.0,2016
223680,Love Building,85.0,2013
58473,After the Promise,90.0,1987
369885,Allied,124.0,2016
340103,The Monster,91.0,2016
241763,Skateboard,97.0,1978
12631,Drei Mann in einem Boot,87.0,1961
50855,Angora Love,21.0,1929
125958,The Blood Oranges,93.0,1998
55602,Buried Alive,62.0,1939
381045,Chicken People,83.0,2016
76533,By the Sea,51.0,1982
36542,Mr. Right,95.0,2009
45692,Paid in Full,98.0,1950
254241,Piccadilly Incident,100.0,1946
262848,Phantasm: Ravager,87.0,2016
102242,Something to Sing About,87.0,2000
97784,Teenage Cave Man,65.0,1958
158811,Wise Girl,70.0,1937
413441,Autumn in the Vineyard,84.0,2016
283521,Falsely Accused,121.0,2016
415766,Who Gets the Dog?,95.0,2016
412851,Seneca's Day,106.0,2016
20784,Charles Darwin and the Tree of Life,60.0,2009
194757,The Sidelong Glances of a Pigeon Kicker,0.0,1970
148753,Funeral March,97.0,2001
142918,Woman of Tokyo,47.0,1933
126820,Baseball,1140.0,1994
417877,Baked in Brooklyn,86.0,2016
331642,Born to Win,0.0,2016
394822,London Town,92.0,2017
100179,London in the Raw,76.0,1965
54418,Primitive London,87.0,1965
15282,The Hide,0.0,2008
97716,Scaramouche,124.0,1923
411736,Batman: Return of the Caped Crusaders,78.0,2016
324560,Brimstone,148.0,2017
416390,Dugma: The Button,58.0,2016
35826,Wicked Stepmother,90.0,1989
149213,Murder in a Small Town,92.0,1999
207932,Inferno,121.0,2016
331313,Keeping Up with the Joneses,105.0,2016
335796,Ouija: Origin of Evil,99.0,2016
119914,Titus Andronicus,168.0,1985
72701,Camila Jam,120.0,2008
86172,Stray Dog,82.0,2007
381040,My Blind Brother,85.0,2016
419147,Louis Theroux: Savile,75.0,2016
368993,Mascots,89.0,2016
18739,Faintheart,90.0,2008
418772,Crisis in Six Scenes,141.0,2016
410126,Patient Seven,115.0,2016
364410,The White King,89.0,2017
389972,What a Wonderful Family!,108.0,2016
82406,Le Grand Chef,113.0,2007
72857,Le Grand Chef 2: Kimchi Battle,119.0,2010
21194,Casi Divas,107.0,2008
406992,Wild Oats,96.0,2016
136799,Trolls,92.0,2016
376389,Sky Ladder: The Art of Cai Guo-Qiang,80.0,2016
81583,45365,90.0,2010
319093,Western,93.0,2015
27476,Nightmare Sisters,83.0,1988
300424,LEGO DC Comics Super Heroes: Batman: Be-Leaguered,22.0,2014
417026,Russell Peters: Almost Famous,0.0,2016
198795,Pedro Páramo,104.0,1967
255885,Breadcrumb Trail,90.0,2014
413337,Girl in the Box,0.0,2016
329697,Raiders!: The Story of the Greatest Fan Film Ever Made,93.0,2015
105702,Finding Truelove,69.0,2012
27443,Silver Lode,81.0,1954
333099,Dream/Killer,107.0,2015
279966,The Forgotten,89.0,2014
267931,Hidden in the Woods,98.0,2014
356895,37,85.0,2016
258631,The Girl and The Echo,67.0,1964
301334,Una,94.0,2016
145959,Obsessed,88.0,1992
85200,Island of Blood,82.0,1982
27462,Slave Girls from Beyond Infinity,80.0,1987
104044,Roller Blade Warriors: Taken by Force,83.0,1989
67390,Avenging Angel,93.0,1985
81463,Mad Foxes,77.0,1981
68482,Tanya's Island,82.0,1980
55996,Pacific Banana,82.0,1981
29638,Werewolf in a Women's Prison,0.0,2006
188836,The Fearless Young Boxer,90.0,1979
378918,Snatched,73.0,1973
81672,Passionate,96.0,1974
26334,Run Bitch Run,90.0,2009
86707,Silence,110.0,2011
384683,The High Frontier,98.0,2016
374515,Stalked by My Doctor,90.0,2015
414610,Stalked by My Doctor: The Return,97.0,2016
286567,Max Steel,92.0,2016
42078,Elf Bowling the Movie,82.0,2007
377276,Struggle for Life,99.0,2016
99896,The Custodian,95.0,2007
376004,Adulterers,80.0,2016
99536,Satanis: The Devil's Mass,86.0,1970
386100,Fritz Lang,104.0,2016
69484,Winter Days,39.0,2003
381073,Operator,89.0,2016
414067,Amber Alert,90.0,2016
412924,Supersonic,117.0,2016
28425,The Invisible Man's Revenge,78.0,1944
292510,The Vagabond King,86.0,1956
52949,An Evening of Edgar Allan Poe,53.0,1970
285814,The Butterfly Ball,85.0,1977
42100,That Was Rock,90.0,1984
159538,The Strange Case of Alice Cooper,72.0,1979
97128,El ángel de Budapest,109.0,2011
369567,Las inquietudes de Shanti Andía,121.0,1947
359805,21 Nights with Pattie,110.0,2015
417028,The Swap,100.0,2016
402543,Center Stage: On Pointe,0.0,2016
30768,The Christmas Shoes,100.0,2002
299590,Best Christmas Party Ever,88.0,2014
413440,Pumpkin Pie Wars,83.0,2016
237709,The Twelve Trees of Christmas,87.0,2013
30351,All She Wants for Christmas,91.0,2006
398891,My Bakery in Brooklyn,100.0,2016
150657,Merry In-Laws,83.0,2012
412974,Love on a Limb,84.0,2016
414767,Death Al Dente: A Gourmet Detective Mystery,84.0,2016
251630,A Kiss at Midnight,0.0,2008
310417,Mending Fences,0.0,2009
370765,Jessica Darling's It List,79.0,2016
343858,Sweet Surrender,0.0,2014
330161,Gourmet Detective,84.0,2015
348631,Gourmet Detective: A Healthy Place to Die,84.0,2015
243987,Sense and Sensibility,178.0,1971
403330,Romantically Speaking,90.0,2015
290100,Plan Bart,0.0,2014
420703,O Shaolin do Sertão,,2016
385737,Always Shine,85.0,2016
332742,Song of Lahore,82.0,2015
360284,A Light Beneath Their Feet,89.0,2016
402298,Denial,109.0,2016
422127,It's All Good,96.0,2016
377448,The Rocky Horror Picture Show: Let's Do the Time Warp Again,88.0,2016
343611,Jack Reacher: Never Go Back,118.0,2016
316021,Frank & Lola,88.0,2016
415078,Hamilton's America,84.0,2016
291356,In a Valley of Violence,104.0,2016
109841,Supernatural,65.0,1933
121111,The Telephone Book,80.0,1971
421958,Terror - Ihr Urteil,95.0,2016
333072,Deadman Inferno,108.0,2015
269057,Bang Bang Baby,90.0,2014
385722,Bling,81.0,2016
258809,Broadway Bad,61.0,1933
346388,Black Mountain Poets,87.0,2016
348320,Scream Week,0.0,2016
87035,Razend,0.0,2011
315252,Sneeuwwitje En De Zeven Kleine Mensen: Een Modern Sprookje,,2015
258113,Assepoester: Een Modern Sprookje,,2014
111457,Ella Cinders,75.0,1926
81420,Christmas Magic,90.0,2011
120055,Trading Christmas,87.0,2011
74491,Confessions of an Ugly Stepsister,0.0,2002
114108,Cinderella,5.0,1899
247158,Into the Woods,153.0,2011
61736,The Ice Princess,60.0,1996
22579,My Bestfriend's Girlfriend,115.0,2008
263260,Aschenputtel,,1955
419771,The Monk and the Demon,115.0,2016
405656,Joe Cinque's Consolation,102.0,2016
339894,The Burrow,110.0,2015
421281,Borrowed Time,7.0,2015
366887,Bon Bini Holland,95.0,2015
421619,The Constitution,90.0,2016
365267,Strange Heaven,103.0,2015
366696,The Red Pill,117.0,2016
187790,Gunslinger,71.0,1956
13626,Island of Lost Souls,100.0,2007
326285,American Pastoral,108.0,2016
422514,Killjoy's Psycho Circus,120.0,2016
43022,King of the Roaring 20's: The Story of Arnold Rothstein,106.0,1961
44787,Native Land,89.0,1942
179057,No Sad Songs for Me,88.0,1950
282225,The Choice,104.0,1970
218299,The Mayor of 44th Street,86.0,1942
72394,The Ring,180.0,1996
114471,The Secret Land,71.0,1948
50699,Trancers 6: Life After Deth,85.0,2002
421854,Joe Rogan: Triggered,63.0,2016
333318,Scherzo Diabolico,91.0,2015
392058,"Fear, Inc.",92.0,2016
413770,Ethel & Ernest,94.0,2016
360029,Into the Inferno,104.0,2016
339152,The Babushkas of Chernobyl,72.0,2015
352094,Ladrones,98.0,2015
55739,Single Santa Seeks Mrs. Claus,96.0,2004
51443,Moonlight & Mistletoe,88.0,2008
26987,Christmas Do-Over,90.0,2006
374461,Mr. Church,104.0,2016
187276,In Memorium,73.0,2005
57843,Mars,91.0,1998
79871,Crazy Love,0.0,1993
204051,The Surrogate Womb,95.0,1987
336216,One Floor Below,93.0,2015
102870,Unfair World,107.0,2012
410718,Before the Flood,93.0,2016
29136,Flowers for Algernon,120.0,2000
59762,"Initiation: Silent Night, Deadly Night 4",90.0,1990
46718,DC Showcase: Green Arrow,11.0,2010
397514,The Windmill Massacre,85.0,2016
421851,Michael Moore in TrumpLand,73.0,2016
113649,Be with Me,100.0,2010
381737,Manson's Lost Girls,87.0,2016
61722,Sennentuntschi,110.0,2010
111118,The Big Fix,89.0,2011
334541,Manchester by the Sea,135.0,2016
334543,Lion,118.0,2016
345918,Come and Find Me,112.0,2016
374440,Spa Night,93.0,2016
370382,The Big Gun,84.0,1981
283792,Ο Θανάσης στη χώρα της σφαλιάρας,88.0,1976
164827,"What Did You Do in the War, Thanassi?",0.0,1971
185111,The Baldheaded Agent and the Land of Destruction Mission,92.0,1969
296344,Politexnitis and Erimospitis,0.0,1963
300321,RWD,80.0,2015
407799,The Genius of Marie Curie: The Woman Who Lit up the World,60.0,2013
294409,Hollywood Without Make-Up,50.0,1963
403450,At War with Love,99.0,2016
39340,Behind Convent Walls,95.0,1978
42123,Utu,118.0,1984
415214,Operation Mekong,140.0,2016
48601,Clement,139.0,2001
42872,Alien 2: On Earth,92.0,1980
107443,The Brave One,100.0,1956
306383,Gajakessari,0.0,2014
230628,Hayabusa: The Long Voyage Home,136.0,2012
101665,Hayabusa,140.0,2011
407559,I Am the Pretty Thing That Lives in the House,89.0,2016
397243,The Autopsy of Jane Doe,86.0,2016
402536,The Head Vanishes,9.0,2016
64501,Naughty @ 40,0.0,2011
117337,Kajraare,160.0,2010
402370,Alleycats,101.0,2016
319096,Whitney,90.0,2015
366269,Satan Lives,74.0,2015
74593,Bill Cosby: 49,67.0,1987
16143,Nitro,90.0,2006
145963,The Bulleteers,9.0,1942
27953,Kabadayı,140.0,2007
139272,A Long Story,0.0,2012
419639,The Thinning,90.0,2016
