id,title,revenue,name_collection
40246,Rudolph and Frosty's Christmas in July,0,Rudolph the Red-Nosed Reindeer Collection
254736,"Arabian Nights: Volume 1, The Restless One",0,Arabian Nights
347201,Boruto: Naruto the Movie,0,Naruto Collection
317442,The Last: Naruto the Movie,0,Naruto Collection
98440,Thou Shalt Laugh 3,0,Thou Shalt Laugh Collection
98438,Thou Shalt Laugh,0,Thou Shalt Laugh Collection
98439,Thou Shalt Laugh 2 - The Deuce,0,Thou Shalt Laugh Collection
140054,We Were Here: Part 1,0,We Were Here
129745,We Were Here: Part 2,0,We Were Here
201386,F.C. De Kampioenen: Kampioen zijn blijft plezant,7471304,F.C. De Kampioenen Collectie
89145,Angels' Alley,0,The Bowery Boys
35639,K3 en het IJsprinsesje,0,K3 Collectie
111480,OSS 117: Mission for a Killer,0,OSS 117 The Original Saga
27548,Slime City,0,Slime City Collection
27621,The Cheetah Girls: One World,0,The Cheetah Girls Collection
349176,Assassination Classroom,0,Assassination Classroom Collection
60181,Blood on the Streets,0,Borsalino Collection
32643,The Love Bug,0,Herbie Collection
115547,The Rise & Fall of a White Collar Hooligan,0,White Collar Hooligan Collection
135307,Derrick contre Superman,0,La Classe Américaine & Cie
72054,All for One,0,All for ...
89877,The Reunion,0,Klassefesten (Samling)
79516,TEKKEN: Blood Vengeance,0,Tekken Collection
13274,Last Order: Final Fantasy VII,0,Final Fantasy Collection
16907,Naruto the Movie: Ninja Clash in the Land of Snow,0,Naruto Collection
193439,Smugglers' Cove,0,The Bowery Boys
55873,Tarzan and the Leopard Woman,0,Tarzan (Johnny Weissmuller series)
46695,Witchcraft,0,Witchcraft Collection
84951,Witchcraft II: The Temptress,0,Witchcraft Collection
47360,Deathstalker and the Warriors from Hell,0,Deathstalker Collection
47363,Deathstalker IV: Match of Titans,0,Deathstalker Collection
28920,Dream a Little Dream 2,0,Dream a Little Dream Collection
56589,The Seventh Company Outdoors,0,Seventh Company Collection
323675,Ride Along 2,124827316,Ride Along Collection
366924,Batman: Bad Blood,0,Son of Batman Collection
157293,ABCD (Any Body Can Dance),222000,ABCD Collection
333658,Seeds of Yesterday,0,Flowers in the Attic Collection
137533,Revenge of the Stepford Wives,0,Stepford Collection
68555,Death Note Relight 2: L's Successors,0,Death Note Relight
77294,Three from Prostokvashino,0,Prostokvashino Collection
18874,Ghost in the Shell: Stand Alone Complex - Solid State Society,0,Ghost in the Shell: Stand Alone Complex
62738,The Best Movie 2,0,Самый лучший фильм - Коллекция
378385,Jarhead 3: The Siege,0,Jarhead Collection
263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny",0,"Crouching Tiger, Hidden Dragon Collection"
267860,London Has Fallen,205754447,... Has Fallen Collection
361263,Jesse Stone: Lost in Paradise,0,Jesse Stone Collection
24569,Carry On Henry,0,The Carry On Collection
17276,Carry On Up the Jungle,0,The Carry On Collection
24571,Carry On Matron,0,The Carry On Collection
19297,Carry On at Your Convenience,0,The Carry On Collection
19252,Carry On Abroad,0,The Carry On Collection
24654,What the Bleep! Down the Rabbit Hole,138913,What the Bleep! Collection
366249,Lapland Odyssey 2,0,Napapiirin sankarit
24570,Carry On Loving,0,The Carry On Collection
20731,Raaz,0,Raaz Collection
19293,Carry On Again Doctor,0,The Carry On Collection
365222,Ip Man 3,156844753,Ip Man Collection
182219,Serial Teachers,0,Les Profs
382155,Pitbull. New Order,0,Pitbull - Kolekcja
74919,Pitbull,0,Pitbull - Kolekcja
127329,Naked Soldier,0,Naked Collection
27598,"You're Out of Your Mind, Madicken",0,Madicken
41472,Flower & Snake,0,Flower & Snake Collection
61320,Fimfárum Jana Wericha,0,Fimfárum (kolekce)
61313,Fimfarum 2,0,Fimfárum (kolekce)
11946,New Mischief by Emil,0,Emil i Lönneberga
20294,Welcome,36500000,Welcome Collection
15974,Bhoothnath,0,Bhoothnath Collection
14546,Golmaal Returns,0,Golmaal Collection
262227,Race Gurram,0,Race Gurram collection
44425,Dabangg,0,Dabangg Collection
44978,Golmaal 3,0,Golmaal Collection
49028,Rakht Charitra,0,Rakht Charitra
158519,1920: Evil Returns,0,1920 Collection
2764,All Stars,0,All Stars Collectie
382517,Open Season: Scared Silly,0,Open Season Collection
46780,Kustom Kar Kommandos,0,The Magick Lantern Cycle
9084,The Little Polar Bear,0,The Little Polar Bear Collection
285803,Singham Returns,0,Singham Collection
348537,Spanish Affair 2,0,Ocho apellidos - Colección
14962,Thumb Wars: The Phantom Cuticle,0,Thumbs! Collection
26743,Thumbtanic,0,Thumbs! Collection
33371,The Little Bear Movie,0,Little Bear
19812,Father of Four: Never Gives Up!,0,Father of Four Collection
193460,Fighting Fools,0,The Bowery Boys
186775,Hold That Baby!,0,The Bowery Boys
361131,Hate Story 3,0,Hate Story Collection
76784,All Stars 2: Old Stars,0,All Stars Collectie
33407,Twigson,0,Knerten Collection
363844,The Ouija Exorcism,0,The Ouija Experiment Collection
367596,Täterätää - Die Kirche bleibt im Dorf 2,0,Die Kirche bleibt im Dorf Collection
26329,Carry On Girls,0,The Carry On Collection
165432,Joi Baba Felunath,0,Feluda Collection
382581,Monster High Great Scarrier Reef,0,Monster High Collection
216016,The Amityville Asylum,0,The Amityville Horror Collection
186268,Angels in Disguise,0,The Bowery Boys
166904,Master Minds,0,The Bowery Boys
3938,Blondie Plays Cupid,0,Blondie Collection
136585,Return to Nuke 'Em High Volume 1,0,Nuke 'Em High Collection
207680,"Return to Return to Nuke 'Em High, aka Volume 2",0,Nuke 'Em High Collection
42606,Invocation of My Demon Brother,0,The Magick Lantern Cycle
75745,Force,0,Force Collection
347689,Pee-wee's Big Holiday,0,Pee-wee's Collection
63065,Neue Vahr Süd,0,Herr Lehmann Filmreihe
302688,My Big Fat Greek Wedding 2,88923251,My Big Fat Greek Wedding Collection
33419,The House of Fear,0,Sherlock Holmes (1939 series)
85231,The Lone Wolf Meets a Lady,0,Lone Wolf film series
376716,Elections Day 2,4314688,Kvartet I Collection
379291,Justice League vs. Teen Titans,0,Teen Titans Collection
182950,Blonde Dynamite,0,The Bowery Boys
357096,I Spit on Your Grave III: Vengeance is Mine,0,I Spit on Your Grave Collection
193459,Lucky Losers,0,The Bowery Boys
85232,The Lone Wolf Strikes,0,Lone Wolf film series
185289,Blues Busters,0,The Bowery Boys
184328,Triple Trouble,0,The Bowery Boys
185273,Bowery Battalion,0,The Bowery Boys
187516,Crazy Over Horses,0,The Bowery Boys
156603,Let's Go Navy!,0,The Bowery Boys
180819,Feudin' Fools,0,The Bowery Boys
252916,Here Come the Marines,0,The Bowery Boys
115706,Hold That Line,0,The Bowery Boys
192371,Clipped Wings,0,The Bowery Boys
116160,Jalopy,0,The Bowery Boys
107966,Loose in London,0,The Bowery Boys
174195,Private Eyes,0,The Bowery Boys
116190,Paris Playboys,0,The Bowery Boys
70313,Bowery to Bagdad,0,The Bowery Boys
144852,Dig That Uranium,0,The Bowery Boys
193435,High Society,0,The Bowery Boys
178569,Jail Busters,0,The Bowery Boys
177234,Spy Chasers,0,The Bowery Boys
230182,Crashing Las Vegas,0,The Bowery Boys
109907,Hate Story,0,Hate Story Collection
282346,Hate Story 2,0,Hate Story Collection
116312,The National Shotgun,1622164,Los Leguineche - Colección
290595,The Huntsman: Winter's War,164602163,The Huntsman Collection
325133,Neighbors 2: Sorority Rising,108758521,Neighbors Collection
29487,The Mark of the Whistler,0,The Whistler collection
29490,Voice of the Whistler,0,The Whistler collection
29829,Mysterious Intruder,0,The Whistler collection
52854,Black Magic,0,Black Magic Collection
56078,Vabank II,0,Vabank (Collection)
23154,The Garden of Sinners - Chapter 4: The Hollow Shrine,0,The Garden of Sinners
212156,The Garden of Sinners: Future Gospel,0,The Garden of Sinners
3941,Blondie Goes Latin,0,Blondie Collection
1652,00 Schneider - Jagd auf Nihil Baxter,0,00 Schneider Filmreihe
9657,Otto - The Movie,0,Otto Collection
9252,Otto - The New Movie,0,Otto Collection
9379,Otto - The Alien from East Frisia,0,Otto Collection
60964,Macross Frontier: The Wings of Goodbye,0,Macross Frontier Collection
47747,The Garden of Sinners: Epilogue,0,The Garden of Sinners
363354,Library Wars: The Last Mission,0,Library Wars Collection
89458,Crayon Shin-chan: Pursuit of the Balls of Darkness,0,Shin Chan Collection
50025,Kolpaçino,0,Kolpaçino Serisi
326423,Barbershop: The Next Cut,55030051,Barbershop Collection
127380,Finding Dory,1028570889,Finding Nemo Collection
137400,Black & White: The Dawn of Assault,0,Black & White Collection
15088,The Cutting Edge 3: Chasing the Dream,0,The Cutting Edge Collection
40080,The Cutting Edge: Fire & Ice,0,The Cutting Edge Collection
4457,Witchery,0,Unoffical Ghosthouse Series
76081,Tarzan and the Valley of Gold,0,Tarzan (Mike Henry series)
23767,Billa,0,Billa Collection
113332,The Shortest Day,0,Tognazzi & Vianello Collection
34194,Tenchi the Movie 2: The Daughter of Darkness,0,Tenchi Muyô Collection
343972,Pecos River,0,The Durango Kid
21769,Armitage: Dual Matrix,0,Armitage III Collection
125513,Slayers Premium,0,Slayers - Movie Collection
28697,Fatal Fury: The Motion Picture,0,Fatal Fury Collection
125521,Slayers Return,0,Slayers - Movie Collection
82386,Ranma ½: One Flew Over the Kuno's Nest,0,Ranma Collection
125510,Slayers Great,0,Slayers - Movie Collection
41365,Slayers Gorgeous,0,Slayers - Movie Collection
35105,Slayers: The Motion Picture,0,Slayers - Movie Collection
14829,Tenchi Forever!,0,Tenchi Muyô Collection
34935,Tenchi Muyô! In Love,0,Tenchi Muyô Collection
25843,Karas: The Prophecy,0,Karas The Collection
87636,Animation Runner Kuromi,0,Animation Runner Kuromi (OAV collection)
134053,Animation Runner Kuromi 2,0,Animation Runner Kuromi (OAV collection)
155017,Megazone 23,0,Megazone 23 Collection
160399,Megazone 23 III,0,Megazone 23 Collection
71449,M.D. Geist II: Death Force,0,M.D. Geist Collection
71444,M.D. Geist,0,M.D. Geist Collection
31472,Lust for a Vampire,0,Vampire Karnstein (Hammer series)
30,Magnetic Rose,0,Memories Collection
336026,Little Forest: Winter/Spring,0,Little Forest Collection
5066,Carry On Cleo,0,The Carry On Collection
383121,Kindergarten Cop 2,0,Kindergarten Cop Collection
116185,Billa II,0,Billa Collection
62756,Singam,9700000,Singam Collection
35752,Nana 2,0,Nana Collection
258509,Alvin and the Chipmunks: The Road Chip,233755553,Alvin and the Chipmunks Collection
300665,Leatherface,0,Texas Chainsaw Massacre Collection
295273,The Crossing II,0,The Crossing Collection
33604,We Are Not Angels,0,Mi Nismo Anđeli Collection
58007,Poverty and Nobility,0,Totò Collection
78375,CyberTracker,0,CyberTracker Collection
75897,Sams in Gefahr,0,Das Sams Collection
241259,Alice Through the Looking Glass,299370084,Alice in Wonderland Collection
317121,All of My Heart,0,All of My Heart Collection
381615,The Bridge Part 2,0,The Bridge
374739,Flower Shop Mystery: Mum's the Word,0,Flower Shop Mystery Collection
81976,Alone in the Wilderness Part II,0,The Dick Proenneke Collection
122293,The Philadelphia Experiment,0,The Philadelphia Experiment - Collezione
302508,Emmanuelle 2000: Emmanuelle's Intimate Encounters,0,Emmanuelle 2000 Collections (USA)
291805,Now You See Me 2,334901337,Now You See Me Collection
78492,Ken,0,Kenji Misumi's Trilogy of the Sword
339526,The Land Before Time XIV: Journey of the Brave,0,The Land Before Time Collection
363607,LasseMajas detektivbyrå - Stella Nostra,0,LasseMaja: Samling
11392,The Olsen Gang Sees Red,0,The Olsen Gang Collection
11390,The Olsen Gang in Jutland,0,The Olsen Gang Collection
31264,The Blade Master,0,Ator Collection
45783,Anders Matthesen: Tal For Dig Selv,0,Anders Matthesen
16884,Anders Matthesen: Anden På Coke?,0,Anders Matthesen
57313,8213: Gacy House,0,Paranormal Investigations Collection
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,245623848,Teenage Mutant Ninja Turtles (Remake) Collection
32790,The Good Witch,0,The Good Witch Collection
34598,Fast Getaway,0,Fast Getaway Collection
37237,Bullet to Beijing,0,Harry Palmer Collection
33108,The Bremen Town Musicians,0,The Bremen Town Musicians (Collection)
259693,The Conjuring 2,320170008,The Conjuring Collection
30656,Circuitry Man II: Plughead Rewired,0,Circuitry Man Collection
391757,Never Back Down: No Surrender,0,Never Back Down Collection
43074,Ghostbusters,229147509,Ghostbusters Collection
52947,Kung Fu Mahjong,0,Kung Fu Mahjong Collection
353610,The Condemned 2,0,The Condemned Collection
370687,Mythica: The Necromancer,0,Mythica Collection
138705,Vares: Gambling Chip,0,Vares Collection
150208,Vares: Tango of Darkness,0,Vares Collection
61123,Vares - The Girls of April,0,Vares Collection
80256,Garter Snake,0,Vares Collection
206789,The Kingdom of Diamonds,0,Goopy Bagha Trilogy
400605,Dead Rising: Endgame,0,Dead Rising Collection
324668,Jason Bourne,415484914,The Bourne Collection
172817,Saheb Biwi Aur Gangster Returns,0,Saheb Biwi Aur Gangster Collection
263945,Curious George: A Very Monkey Christmas,0,Curious George Collection
40741,The Trail of Blood,0,Mikogami Trilogy / Wanderer Jôkichi
316727,The Purge: Election Year,118587880,The Purge Collection
278154,Ice Age: Collision Course,408579038,Ice Age Collection
388191,Mythica: The Iron Crown,0,Mythica Collection
328716,Detective K: Secret of the Lost Island,0,Detective K Collection
369776,Les Tuche 2: Le rêve américain,0,Les Tuche
12529,Boot Hill,0,Cat Stevens y Hutch Bessy Trilogy
259634,Big Man - A Policy for Hell,0,Big Man Collection
46572,Big Man - An Unusual Insurance,0,Big Man Collection
33201,Jeremiah,0,The Bible Collection
58430,Solomon,0,The Bible Collection
46784,Rabbit's Moon,0,The Magick Lantern Cycle
46781,Puce Moment,0,The Magick Lantern Cycle
154441,Till Luck Do Us Part,1672940,Till Luck Do Us Part Collection
28406,The Fury of the Wolf Man,0,Waldemar Daninsky Collection
40585,We Will All Meet in Paradise,0,Un éléphant ça trompe énormément
42498,The Adversary,0,Calcutta Trilogy
79106,Sherlock Holmes: Incident at Victoria Falls,0,Sherlock Holmes: The Golden Years Collection
108432,Sherlock Holmes and the Leading Lady,0,Sherlock Holmes: The Golden Years Collection
18560,Soul Music,0,The Discworld Collection
24057,Wyrd Sisters,0,The Discworld Collection
183073,I tromboni di Fra' Diavolo,0,Tognazzi & Vianello Collection
48995,The Democratic Terrorist,3142763,Hamilton Collection
390734,Kingsglaive: Final Fantasy XV,269980,Final Fantasy Collection
334304,Belle and Sebastian: The Adventure Continues,0,Belle et Sébastien
54107,"Splash, Too",0,Splash Collection
390989,Sharknado 4: The 4th Awakens,0,Sharknado Collection
21452,Detective Conan: The Fourteenth Target,0,Detective Conan Collection
28808,Detective Conan: The Last Wizard of the Century,0,Detective Conan Collection
141267,Johan Falk: Kodnamn Lisa,0,Johan Falk GSI Collection
138115,Johan Falk: Organizatsija Karayan,0,Johan Falk GSI Collection
138118,Johan Falk: Barninfiltratören,0,Johan Falk GSI Collection
136071,Johan Falk: Alla råns moder,0,Johan Falk GSI Collection
133879,Johan Falk: Spelets regler,0,Johan Falk GSI Collection
24024,Johan Falk: Leo Gaut,0,Johan Falk GSI Collection
24025,Johan Falk: National Target,0,Johan Falk GSI Collection
229007,"The Fjällbacka Murders: The Sea Gives, the Sea Takes",0,The Fjällbacka Murders
389614,The Hidden Child,0,The Fjällbacka Murders
231811,The Fjällbacka Murders: The Queen of Lights,0,The Fjällbacka Murders
168056,The Fjällbacka Murders: Friends for Life,0,The Fjällbacka Murders
168057,The Fjällbacka Murders: In the Eye of the Beholder,0,The Fjällbacka Murders
231812,The Fjällbacka Murders: The Coast Rider,0,The Fjällbacka Murders
248781,ABCs of Death 2.5,0,The ABCs of Death Collection
310602,Klown Forever,0,Klovn
278924,Mechanic: Resurrection,125729635,Mechanic Collection
407375,Sniper: Ghost Shooter,0,Sniper Collection
20583,Love's Long Journey,0,The Love Comes Softly Collection
30975,Love's Unending Legacy,0,The Love Comes Softly Collection
49857,Love's Unfolding Dream,0,The Love Comes Softly Collection
21636,Love Takes Wing,0,The Love Comes Softly Collection
25182,Love Finds A Home,0,The Love Comes Softly Collection
81450,Love Begins,0,The Love Comes Softly Collection
87311,Love's Everlasting Courage,0,The Love Comes Softly Collection
348668,A Conspiracy of Faith,5900000,Department Q series
26945,Cardcaptor Sakura: The Movie,0,Cardcaptor Sakura Collection
95610,Bridget Jones's Baby,211952420,Bridget Jones Collection
382399,High Strung,53447,StreetDance Collection
347126,God's Not Dead 2,23507567,God's Not Dead Collection
391779,Housefull 3,0,Housefull Collection
384641,Spirits' Homecoming,0,Spirits' Homecoming Collection
64961,When Women Had Tails,0,Quando le donne avevano la coda
44749,Race 2,0,Race Collection
38289,Eccezzziunale... veramente,0,Eccezzziunale... veramente Collections
228432,The Dogs of Riga,0,Wallander (Rolf Lassgård)
34527,Murder at the Savoy,0,Beck - Historien om ett brott
357786,Kizumonogatari Part 1: Tekketsu,0,Kizumonogatari
55426,Broken Blade: Book One - The Time of Awakening,0,Break Blade Collection
55431,Broken Blade: Book Three - The Mark of the Assassin's Dagger,0,Break Blade Collection
55430,Broken Blade: Book Two - The Split Path,0,Break Blade Collection
55435,Broken Blade: Book Four - The Earth of Calamity,0,Break Blade Collection
55437,Broken Blade: Book Five - The Horizon Between Life and Death,0,Break Blade Collection
55438,Broken Blade: Book Six - Enclave of Lamentations,0,Break Blade Collection
402331,Hard Target 2,0,Hard Target Collection
